Pays,iso3,date,real_gdp_growth_qoq,gdp_level,final_consumption_expenditure,cpi_index,short_term_interest,trade_balance_usd_billion,reer_ic37_41_cpi
Croatia,HRV,2000Q3,NA,6079.6,27381.6,71.4,NA,NA,95.874606
Indonesia,IDN,2000Q3,NA,387369358,249653680.8,33.52216,12.33,6.824275999999999,NA
Romania,ROU,2000Q3,NA,22823.1,104641.6,NA,NA,NA,205.1459
South Africa,ZAF,2000Q3,NA,273460,876275.3,46.84641,10.1812923077,-0.44104086,NA
Brazil,BRA,2000Q4,NA,310348.4,1079242.1,39.05855,NA,-1.2837294,204.927422
Bulgaria,BGR,2000Q4,NA,3779,18620.7,55.49207,NA,NA,90.874964
China,CHN,2000Q4,NA,2948860,NA,71.06194,2.701,3.5563422,88.790884
Croatia,HRV,2000Q4,NA,6141,29858.5,71.9,NA,NA,95.95741
Indonesia,IDN,2000Q4,NA,407576694.2,258500524.5,35.028,13.1666666667,5.671474,NA
Romania,ROU,2000Q4,NA,22843,121849.7,NA,NA,NA,191.958986
South Africa,ZAF,2000Q4,NA,277855,909874.1,47.21492,10.2028088578,0.26928224000000006,NA
Brazil,BRA,2001Q1,NA,323845.4,1053548.8,39.6119,NA,-0.17580004,187.91158
Bulgaria,BGR,2001Q1,NA,3812.8,17748.4,56.04801,NA,NA,92.33170199999999
China,CHN,2001Q1,NA,2439060,NA,71.42835,2.7675666667,6.632463,85.715656
Croatia,HRV,2001Q1,NA,6249.8,28957.7,72.4,NA,NA,95.249962
Indonesia,IDN,2001Q1,NA,422692714.6,273655861.5,35.75905,14.3466666667,5.811353,NA
Romania,ROU,2001Q1,NA,25884.6,114355.7,NA,NA,NA,170.876302
South Africa,ZAF,2001Q1,NA,278790,915469.1,48.27437,10.1449893162,0.9021278,NA
Brazil,BRA,2001Q2,NA,324826.9,1084393.2,40.21304,NA,-0.37417928,173.006256
Bulgaria,BGR,2001Q2,NA,3890.7,18943,55.93475,NA,NA,93.011758
China,CHN,2001Q2,NA,2701780,NA,70.3588,2.562,4.899112000000001,89.805266
Croatia,HRV,2001Q2,NA,6451.6,30443.3,73.9,NA,NA,98.63123399999999
Indonesia,IDN,2001Q2,NA,454775945.5,290622478.3,36.93998,14.95,5.805507,NA
Romania,ROU,2001Q2,NA,28583.3,134843.5,NA,NA,NA,170.495464
South Africa,ZAF,2001Q2,NA,287789,954807.1,48.91926,10.2358643357,0.56483999,NA
Brazil,BRA,2001Q3,NA,329803,1089461.8,41.14782,NA,0.5591706000000001,153.401984
Bulgaria,BGR,2001Q3,NA,4017.9,20294.399999999998,56.71229,NA,NA,93.907792
China,CHN,2001Q3,NA,2866200,NA,70.7077,2.4393,4.4618534,88.508126
Croatia,HRV,2001Q3,NA,6449.7,29090.8,73.8,NA,NA,99.091636
Indonesia,IDN,2001Q3,NA,458355756.3,308641191.3,37.88347,15.64,7.1018349999999995,NA
Romania,ROU,2001Q3,NA,30509.2,137833.1,NA,NA,NA,160.528416
South Africa,ZAF,2001Q3,NA,295578,952365,48.91926,9.3806837607,0.005257520000000002,NA
Brazil,BRA,2001Q4,NA,337280.1,1164640.6,42.05568,NA,1.5465445,151.43949
Bulgaria,BGR,2001Q4,NA,4460.5,20471.4,58.16863,NA,NA,94.332724
China,CHN,2001Q4,NA,3208690,NA,70.84876,2.3158666667,6.857651,88.254458
Croatia,HRV,2001Q4,NA,6597.6,31637.8,73.7,NA,NA,99.047228
Indonesia,IDN,2001Q4,NA,465576809,328812344.9,39.42056,16.99,6.846313,NA
Romania,ROU,2001Q4,NA,32414.3,174298.4,NA,NA,NA,152.858366
South Africa,ZAF,2001Q4,NA,303784,998622.3,49.37989,8.9435552665,0.2889840999999999,NA
Brazil,BRA,2002Q1,NA,354436.2,1147849.8,42.68119,NA,1.4943277,166.271982
Bulgaria,BGR,2002Q1,NA,4227.8,19750.4,61.18092,NA,NA,93.81787200000001
China,CHN,2002Q1,NA,2666600,NA,70.90902,2.1542333333,10.296338,90.230112
Croatia,HRV,2002Q1,NA,6850,32306.7,74.3,NA,NA,98.22582200000001
Indonesia,IDN,2002Q1,NA,478778564.8,337444766.7,40.83892,17.2166666667,6.57068,NA
Romania,ROU,2002Q1,NA,34103.7,155108.2,NA,NA,NA,150.077916
South Africa,ZAF,2002Q1,NA,317362,1015752.1,51.32494,9.5942307692,0.29913677,NA
Brazil,BRA,2002Q2,NA,368525.5,1198622.8,43.29393,NA,0.70677368,152.144748
Bulgaria,BGR,2002Q2,NA,4312.1,20433.899999999998,58.83315,NA,NA,94.422382
China,CHN,2002Q2,NA,2955070,NA,69.84985,1.9806666667,7.265016,86.687776
Croatia,HRV,2002Q2,NA,6946.2,33503.2,74.5,NA,NA,99.896692
Indonesia,IDN,2002Q2,NA,491483340.2,347307710.7,41.21382,16.22,6.873975,NA
Romania,ROU,2002Q2,NA,37501.7,170416.8,NA,NA,NA,139.413882
South Africa,ZAF,2002Q2,NA,336997,1064102.6,52.90237,11.0648183761,1.1392121,NA
Brazil,BRA,2002Q3,NA,376998,1213827.2,44.4113,NA,4.2439014,115.80148
Bulgaria,BGR,2002Q3,NA,4377.1,21245.2,58.96889,NA,NA,95.58628399999999
China,CHN,2002Q3,NA,3166440,NA,70.26467,2.1266666667,6.008672,81.99154
Croatia,HRV,2002Q3,NA,7159,32557.1,74.5,NA,NA,100.631942
Indonesia,IDN,2002Q3,NA,506185706.4,360535299.09999996,41.87614,14.7966666667,6.424907,NA
Romania,ROU,2002Q3,NA,39166.8,179588.5,NA,NA,NA,132.276166
South Africa,ZAF,2002Q3,NA,348665,1096193.6,54.50735,11.6366975309,0.6244162600000001,NA
Brazil,BRA,2002Q4,NA,388827.6,1305539.2,47.32537,NA,5.272812,97.255902
Bulgaria,BGR,2002Q4,NA,4472.5,23203.5,60.38749,NA,NA,95.698576
China,CHN,2002Q4,NA,3543070,NA,70.5458,2.3466666667,6.244209,81.279788
Croatia,HRV,2002Q4,NA,7314.7,35355.9,75,NA,NA,99.674552
Indonesia,IDN,2002Q4,NA,516997729,376258729.40000004,43.33199,13.7766666667,5.79635,NA
Romania,ROU,2002Q4,NA,41499.3,212725.7,NA,NA,NA,128.720754
South Africa,ZAF,2002Q4,NA,357655,1148846.1,56.05033,12.3493249102,1.0571408500000001,NA
Brazil,BRA,2003Q1,NA,411849,1334765.7,49.75477,NA,4.669033,96.956884
Bulgaria,BGR,2003Q1,NA,4502.4,21181.6,61.0857,NA,NA,96.61301
China,CHN,2003Q1,NA,3028200,NA,71.53191,2.3133333333,2.92079604,76.960698
Croatia,HRV,2003Q1,NA,7532.3,34768.5,75.9,NA,NA,98.254378
Indonesia,IDN,2003Q1,NA,544614121.6,388614892,43.74438,13.18,6.867895,NA
Romania,ROU,2003Q1,NA,34454,189064.9,NA,NA,NA,121.841304
Russia,RUS,2003Q1,NA,3062352.2,12522089.4,31.72409,8.8,14.953509,198.231412
South Africa,ZAF,2003Q1,NA,357617,1125579.6,56.77361,12.5682995726,0.9323878,NA
Brazil,BRA,2003Q2,NA,420425.2,1365903.7,50.46798,NA,5.598859,108.66465
Bulgaria,BGR,2003Q2,NA,4592.6,22118.9,59.56817,NA,NA,96.96539200000001
China,CHN,2003Q2,NA,3297820,NA,70.03846,2.2033333333,6.791447,73.6985
Croatia,HRV,2003Q2,NA,7717.7,35892.6,75.6,NA,NA,99.472942
Indonesia,IDN,2003Q2,NA,542199196.5,387454288.4,44.07554,12.0166666667,7.4544809999999995,NA
Romania,ROU,2003Q2,NA,43501.3,216016.80000000002,NA,NA,NA,116.359156
Russia,RUS,2003Q2,NA,3331507.1,13099688.1,32.56248,6.533333333333334,12.340259,193.320714
South Africa,ZAF,2003Q2,NA,368052,1157694.8,56.80116,12.1675622445,0.54022842,NA
Brazil,BRA,2003Q3,NA,435760.1,1403762.2,51.13664,NA,6.190930000000001,111.33778
Bulgaria,BGR,2003Q3,NA,4734.7,22743.8,61.11896,NA,NA,96.645436
China,CHN,2003Q3,NA,3577830,NA,71.0182,2.7933333333,4.1686313,74.178288
Croatia,HRV,2003Q3,NA,7881.6,34598.8,75.9,NA,NA,99.84955
Indonesia,IDN,2003Q3,NA,552925574.6,411741792.5,44.53167,9.6033333333,7.208034,NA
Romania,ROU,2003Q3,NA,50132.3,236598.6,NA,NA,NA,116.25826
Russia,RUS,2003Q3,NA,3866971.6,13784136.5,32.77027,8.566666666666668,13.866558000000001,197.860414
South Africa,ZAF,2003Q3,NA,375129.8,1181210,56.2501,10.1863316239,0.7636068,NA
Brazil,BRA,2003Q4,NA,449916,1456376.6,51.72688,NA,6.983483,107.665536
Bulgaria,BGR,2003Q4,NA,4861.8,25345.3,63.79134,NA,NA,97.270928
China,CHN,2003Q4,NA,4033880,NA,72.80818,3.1633333333,9.388319,70.63641199999999
Croatia,HRV,2003Q4,NA,7984.5,37675.2,76.3,NA,NA,98.538542
Indonesia,IDN,2003Q4,NA,563618586.9,414111676,45.56889,7.56,6.803744,NA
Romania,ROU,2003Q4,NA,52204.2,270432.5,NA,NA,NA,109.873208
Russia,RUS,2003Q4,NA,3926039.3,14829291.5,33.78328,8.6,14.866624999999999,192.250812
South Africa,ZAF,2003Q4,NA,386346,1231427.8,55.13419,7.7413024691,0.09956412999999995,NA
Argentina,ARG,2004Q1,NA,114698.1,342759.6,NA,NA,3.2354449,NA
Brazil,BRA,2004Q1,NA,462204,1429698.2,52.68416,NA,7.000591,103.57208
Bulgaria,BGR,2004Q1,NA,5068,23240.2,64.84552,NA,NA,97.435154
China,CHN,2004Q1,NA,3510780,NA,73.68224,2.48,-2.5362627000000004,67.924322
Croatia,HRV,2004Q1,NA,8145.3,36914.7,77,NA,NA,99.097502
Indonesia,IDN,2004Q1,NA,590155418.8,430794277.6,45.98753,6.39,5.299505,NA
Romania,ROU,2004Q1,NA,55183.1,247972.80000000002,NA,NA,NA,107.814712
Russia,RUS,2004Q1,NA,3776141.7,15696269.1,34.97516,5.599999999999999,17.587425,191.184018
South Africa,ZAF,2004Q1,NA,391975,1264296.1,55.80924,7.6088888889,0.718151,NA
Argentina,ARG,2004Q2,NA,120922.3,370877.9,NA,NA,3.1185999,NA
Brazil,BRA,2004Q2,NA,483858.4,1491071.2,53.5259,NA,7.623845,101.363394
Bulgaria,BGR,2004Q2,NA,5173.7,25014.1,63.89683,NA,NA,97.345756
China,CHN,2004Q2,NA,3925180,NA,73.45876,2.8433333333,3.5259552999999997,69.981712
Croatia,HRV,2004Q2,NA,8317.2,38424.6,77.5,NA,NA,101.177876
India,IND,2004Q2,NA,7300981.3,18521375,42.45329,NA,-5.7221269999999995,NA
Indonesia,IDN,2004Q2,NA,614527276.6,446529921.8,47.06223,6.1633333333,6.302042,NA
Romania,ROU,2004Q2,NA,55098.7,284831,NA,NA,NA,107.294462
Russia,RUS,2004Q2,NA,4265876,16541072.5,35.86034,8.833333333333334,19.506428,195.664084
South Africa,ZAF,2004Q2,NA,405154,1320920.6,55.92635,7.7713151515,-1.2932005500000001,NA
Argentina,ARG,2004Q3,NA,122479.2,371091.5,NA,NA,2.7491149,NA
Brazil,BRA,2004Q3,NA,500784.7,1573276.7,54.56508,NA,8.501023,102.682252
Bulgaria,BGR,2004Q3,NA,5345,25831.5,64.99034,NA,NA,97.475994
China,CHN,2004Q3,NA,4244800,NA,74.6371,2.9866666667,10.347683,69.23879
Croatia,HRV,2004Q3,NA,8466.3,37093.7,77.1,NA,NA,101.782098
India,IND,2004Q3,NA,7550193.8,19117324.4,43.36537,NA,-6.347215,NA
Indonesia,IDN,2004Q3,NA,637119322.6,456501276.70000005,47.31216,6.5466666667,6.5568,NA
Romania,ROU,2004Q3,NA,63542.2,293852.2,NA,NA,NA,106.51161
Russia,RUS,2004Q3,NA,4934406.7,17692833.7,36.49852,7.833333333333333,22.173863,191.205616
South Africa,ZAF,2004Q3,NA,422079,1337058.8,55.94012,7.4850666667,-0.5755084,NA
Argentina,ARG,2004Q4,NA,127015.6,379273.6,NA,NA,3.0258412999999997,NA
Brazil,BRA,2004Q4,NA,510904,1666931.4000000001,55.65786,NA,7.599646,104.640936
Bulgaria,BGR,2004Q4,NA,5433.6,28494.6,66.32837,NA,NA,97.789598
China,CHN,2004Q4,NA,4742030,NA,74.4876,2.86,18.53615,65.858986
Croatia,HRV,2004Q4,NA,8664.7,40552.3,78.4,NA,NA,99.834962
India,IND,2004Q4,NA,7782349.3,20894398.900000002,43.19954,NA,-6.939158,NA
Indonesia,IDN,2004Q4,NA,670285004.1,465134444.8,48.51809,6.6733333333,6.481221,NA
Romania,ROU,2004Q4,NA,66858.5,348036.1,NA,NA,NA,109.93909000000001
Russia,RUS,2004Q4,NA,5312360.5,19053920.7,37.74986,6.153333333333333,24.279817,185.07765
South Africa,ZAF,2004Q4,NA,433225,1410092.6,56.34653,7.2670299145,-0.69237704,NA
Argentina,ARG,2005Q1,NA,133472,394110.4,NA,NA,2.867778,NA
Brazil,BRA,2005Q1,NA,519746.5,1622122.5,56.65435,NA,10.290237,108.130154
Bulgaria,BGR,2005Q1,NA,4940.9,27262.1,67.61971,NA,NA,97.338522
China,CHN,2005Q1,NA,4107920,NA,75.5968,2.46,25.676090000000002,65.147708
Colombia,COL,2005Q1,NA,79454939.7,260026548.9,67.1643,7.4733333333,0.07524453,NA
Croatia,HRV,2005Q1,NA,8588.5,39579.1,80.1,NA,NA,100.251564
India,IND,2005Q1,NA,8023079.1,21655455.8,43.5312,NA,-9.448871,NA
Indonesia,IDN,2005Q1,NA,696818497.9,488848962.9,50.05517,6.7933333333,6.543540999999999,NA
Romania,ROU,2005Q1,NA,68522.5,303642,NA,NA,NA,117.84145
Russia,RUS,2005Q1,NA,4788960.3,19532067.5,39.74088,5.386666666666667,24.59639,186.79807399999999
Saudi Arabia,SAU,2005Q1,NA,279776.7,274752.4,65.98096,NA,NA,NA
South Africa,ZAF,2005Q1,NA,430827,1392447.3,56.89071,7.2367166667,-0.4444845,NA
Argentina,ARG,2005Q2,NA,143894.1,450494.4,NA,NA,2.4511346,NA
Brazil,BRA,2005Q2,NA,538267.4,1684903.6,57.41558,NA,10.122964,119.89776
Bulgaria,BGR,2005Q2,NA,5912,27845.2,67.12917,NA,NA,97.052034
China,CHN,2005Q2,NA,4539980,NA,74.61752,1.7433333333,25.664116999999997,67.256672
Croatia,HRV,2005Q2,NA,8979.9,41720.6,79.7,NA,NA,102.290292
India,IND,2005Q2,NA,8309285.3,20729064.4,43.86287,NA,-12.312473,NA
Indonesia,IDN,2005Q2,NA,730803743,502430627.6,50.57378,7.03,6.328692,NA
Romania,ROU,2005Q2,NA,67967,339710.7,NA,NA,NA,120.43956
Russia,RUS,2005Q2,NA,5454102.5,20982809,40.76671,5.933333333333334,29.787208,192.179684
Saudi Arabia,SAU,2005Q2,NA,300987.1,296443.6,65.98096,NA,NA,NA
South Africa,ZAF,2005Q2,NA,450026,1430350.1,56.80805,6.8194666667,-0.6806131200000001,NA
Argentina,ARG,2005Q3,NA,148046.8,442773.5,NA,NA,3.299833,NA
Brazil,BRA,2005Q3,NA,547799.1,1734347.2,57.85896,NA,11.24445,130.137556
Bulgaria,BGR,2005Q3,NA,6054.6,29089.8,68.5315,NA,NA,96.656222
China,CHN,2005Q3,NA,4868170,NA,75.29012,1.5166666667,26.697307000000002,70.25255
Croatia,HRV,2005Q3,NA,9174.7,40115.5,80,NA,NA,101.660342
India,IND,2005Q3,NA,8540028.4,21614616.5,44.94078,NA,-12.112815999999999,NA
Indonesia,IDN,2005Q3,NA,761608680.6,534733529.9,51.5985,7.8766666667,6.826972,NA
Romania,ROU,2005Q3,NA,79289.7,357538.9,NA,NA,NA,123.325268
Russia,RUS,2005Q3,NA,6278328.5,22291506.6,40.99915,5.343333333333334,30.641048,194.605402
Saudi Arabia,SAU,2005Q3,NA,322050.7,296049.6,66.38004,NA,NA,NA
South Africa,ZAF,2005Q3,NA,472308,1475944.6,57.37289,6.7307435897,-1.086997,NA
Argentina,ARG,2005Q4,NA,157125.3,464226.7,NA,NA,3.0792543,NA
Brazil,BRA,2005Q4,NA,564771.5,1851904,58.82436,NA,12.361756,138.52291
Bulgaria,BGR,2005Q4,NA,6791.8,32342.4,70.60892,NA,NA,96.534422
China,CHN,2005Q4,NA,5474680,NA,75.66596,1.71,22.667923000000002,72.455448
Croatia,HRV,2005Q4,NA,9375.1,43471.8,81.2,NA,NA,101.42102799999999
India,IND,2005Q4,NA,8866283.5,23802026.2,45.60411,NA,-9.512267999999999,NA
Indonesia,IDN,2005Q4,NA,846380200.5,572279812.8000001,56.80334,10.6166666667,8.374437,NA
Romania,ROU,2005Q4,NA,76971.2,409541,NA,NA,NA,119.352974
Russia,RUS,2005Q4,NA,6689504.4,23958390.4,41.87024,6.686666666666667,31.475064,198.000988
Saudi Arabia,SAU,2005Q4,NA,327956.9,306362.8,66.91215,NA,NA,NA
South Africa,ZAF,2005Q4,NA,483839,1557466.6,57.48311,6.8332,-0.7496152100000001,NA
Argentina,ARG,2006Q1,NA,168067.7,502337.4,NA,NA,3.2790586,NA
Brazil,BRA,2006Q1,NA,576242.3,1815763.1,59.66958,NA,11.581284,140.50490200000002
Bulgaria,BGR,2006Q1,NA,5475.6,29597.399999999998,73.52729,NA,NA,96.45477600000001
China,CHN,2006Q1,NA,4783170,NA,76.33958,1.835,34.615002,72.00806
Croatia,HRV,2006Q1,NA,9530.3,42271.4,82.4,NA,NA,101.931808
India,IND,2006Q1,NA,9206933.4,24008589.4,45.5212,NA,-11.216925,NA
Indonesia,IDN,2006Q1,NA,864413301.4,585800811.3,57.92804,12.2466666667,9.563247,NA
Romania,ROU,2006Q1,NA,64667.2,354283.4,NA,NA,NA,121.81625
Russia,RUS,2006Q1,NA,6222164.9,24231077.9,43.95715,5.873333333333334,36.92895,199.608884
Saudi Arabia,SAU,2006Q1,NA,351824.3,318557.2,67.37774,NA,NA,NA
South Africa,ZAF,2006Q1,NA,486098,1538551.6,57.95151,6.6466111111,-2.0664101,NA
Argentina,ARG,2006Q2,NA,173118.3,540093,NA,NA,2.7439020999999997,NA
Brazil,BRA,2006Q2,NA,585572.9,1861022.5,59.72897,NA,8.611431,136.098838
Bulgaria,BGR,2006Q2,NA,6677.9,31092.2,72.66371,NA,NA,97.19408200000001
China,CHN,2006Q2,NA,5341530,NA,76.03368,2.34,40.61013,69.83167399999999
Croatia,HRV,2006Q2,NA,9754.3,43926.9,83,NA,NA,103.230972
India,IND,2006Q2,NA,9524313.9,24345242.1,47.05132,NA,-12.722424,NA
Indonesia,IDN,2006Q2,NA,887213715,608571764.9,58.43415,11.85,9.195719,NA
Romania,ROU,2006Q2,NA,78622.6,383603.4,NA,NA,NA,124.2934
Russia,RUS,2006Q2,NA,6839899.1,25848325,44.44683,5.726666666666667,36.80273,198.892292
Saudi Arabia,SAU,2006Q2,NA,362661.3,331722.4,67.37774,NA,NA,NA
South Africa,ZAF,2006Q2,NA,500492,1585767.4,58.73678,6.8552508159,-2.622472,NA
Argentina,ARG,2006Q3,NA,182785.2,558211.6,NA,NA,2.5775889,NA
Brazil,BRA,2006Q3,NA,612546.7,1928214.5,59.99811,NA,12.615624,136.009986
Bulgaria,BGR,2006Q3,NA,6996.8,32752.100000000002,72.38346,NA,NA,97.409074
China,CHN,2006Q3,NA,5682050,NA,76.41316,2.8966666667,44.29299,69.6773
Croatia,HRV,2006Q3,NA,9965.2,42436.6,82.3,NA,NA,102.901708
India,IND,2006Q3,NA,9986971.1,24490201.1,47.81638,NA,-14.948858999999999,NA
Indonesia,IDN,2006Q3,NA,928589203.2,626296165,59.10896,11.32,9.762144,NA
Romania,ROU,2006Q3,NA,87229.6,400270.6,NA,NA,NA,123.683734
Russia,RUS,2006Q3,NA,7814935.7,27290962.2,44.86999,5.703333333333333,35.49183,199.508558
Saudi Arabia,SAU,2006Q3,NA,363121.7,344516.4,67.97636,NA,NA,NA
South Africa,ZAF,2006Q3,NA,534800,1658899.4,59.70115,7.5718,-1.702283,NA
Argentina,ARG,2006Q4,NA,191933.1,567104.7,NA,NA,3.793451,NA
Brazil,BRA,2006Q4,NA,635087.9,2054794.8,60.67234,NA,12.48928,135.896134
Bulgaria,BGR,2006Q4,NA,7850.6,36321.7,75.19084,NA,NA,97.257426
China,CHN,2006Q4,NA,6451080,NA,77.79311,2.84,53.2534,69.993292
Croatia,HRV,2006Q4,NA,10181.3,45857.4,82.9,NA,NA,102.009518
India,IND,2006Q4,NA,10346765.4,26842060.8,48.58145,NA,-17.553892,NA
Indonesia,IDN,2006Q4,NA,973546067.2,666215480.2,60.55232,10.2266666667,10.988112,NA
Romania,ROU,2006Q4,NA,105617.8,494073.4,NA,NA,NA,125.691974
Russia,RUS,2006Q4,NA,8034575.1,29235373.6,45.6368,6.836666666666667,27.115628,198.525164
Saudi Arabia,SAU,2006Q4,NA,333884.1,362087.8,68.84103,NA,NA,NA
South Africa,ZAF,2006Q4,NA,542752,1753826.6,60.25222,8.281638796,-3.2761508999999998,NA
Argentina,ARG,2007Q1,NA,202196,608348.3,NA,NA,2.6487113,NA
Brazil,BRA,2007Q1,NA,655966.7,2032649.7,61.43403,NA,11.398088,137.029732
Bulgaria,BGR,2007Q1,NA,7780.5,35278.6,76.56549,NA,NA,97.20577
China,CHN,2007Q1,NA,5808060,NA,78.88367,2.6933333333,67.47696,70.117036
Croatia,HRV,2007Q1,NA,10511.9,45372.6,83.9,NA,NA,102.039118
India,IND,2007Q1,NA,10750394.9,27375663.700000003,48.58145,NA,-14.281454,NA
Indonesia,IDN,2007Q1,NA,1017278968.4,691822843.4000001,61.70201,8.87,10.325073,NA
Romania,ROU,2007Q1,NA,78903.6,434900.2,NA,NA,NA,129.290326
Russia,RUS,2007Q1,NA,7282589.2,29393077.5,47.1954,5.973333333333333,27.217652,197.414666
Saudi Arabia,SAU,2007Q1,NA,347752.7,366594.8,69.30662,NA,NA,NA
South Africa,ZAF,2007Q1,NA,557506,1761812.1,61.03748,8.5473504274,-1.9867441,NA
Argentina,ARG,2007Q2,NA,215096,666950,NA,NA,2.2549498999999997,NA
Brazil,BRA,2007Q2,NA,674559.8,2112906.6,61.93286,NA,9.846264999999999,142.539732
Bulgaria,BGR,2007Q2,NA,7817.5,36612.1,76.71379,NA,NA,97.152476
China,CHN,2007Q2,NA,6575100,NA,79.35738,3.5433333333,69.96562,69.352788
Croatia,HRV,2007Q2,NA,10725.9,47514.4,84.6,NA,NA,102.348914
India,IND,2007Q2,NA,11140999.2,27619994.2,49.72904,NA,-23.01508,NA
Indonesia,IDN,2007Q2,NA,1050869772.1,727276232.5,61.80823,8.0766666667,10.451021,NA
Romania,ROU,2007Q2,NA,97253.3,471026.2,NA,NA,NA,133.335526
Russia,RUS,2007Q2,NA,8343035,31624188.2,48.21719,5.946666666666666,29.167699,195.423662
Saudi Arabia,SAU,2007Q2,NA,374121.8,379867.4,69.43964,NA,NA,NA
South Africa,ZAF,2007Q2,NA,571948,1806266.6,62.27738,8.5972615385,-2.604499,NA
Argentina,ARG,2007Q3,NA,229047.4,706696.7000000001,NA,NA,1.5222105,NA
Brazil,BRA,2007Q3,NA,685878.6,2147461.1,62.48574,NA,7.866956,144.863168
Bulgaria,BGR,2007Q3,NA,8206.9,39398.4,81.90093,NA,NA,97.081732
China,CHN,2007Q3,NA,7049410,NA,81.27554,3.3266666667,66.44203,69.245678
Croatia,HRV,2007Q3,NA,10893.8,46399.6,85.5,NA,NA,102.945656
India,IND,2007Q3,NA,11511314.5,28098296.6,50.87663,NA,-21.264809,NA
Indonesia,IDN,2007Q3,NA,1098692448.5,754780113.8,63.22035,7.5466666667,9.909116000000001,NA
Romania,ROU,2007Q3,NA,107532.5,478453.5,NA,NA,NA,135.234268
Russia,RUS,2007Q3,NA,9562363.1,33754064.199999996,49.06503,6.803333333333334,28.3707,194.414212
Saudi Arabia,SAU,2007Q3,NA,393357.1,388515.4,71.30866,NA,NA,NA
South Africa,ZAF,2007Q3,NA,599258,1880389.6,63.57239,9.1563568376,-2.9715624,NA
Argentina,ARG,2007Q4,NA,250640.7,727622.7,NA,NA,4.850128,NA
Brazil,BRA,2007Q4,NA,703857.8,2283202.8,63.3769,NA,9.279005999999999,149.150524
Bulgaria,BGR,2007Q4,NA,8549.9,43621.5,84.57617,NA,NA,97.296982
China,CHN,2007Q4,NA,7985400,NA,82.91091,4.4833333333,57.310280000000006,67.399866
Croatia,HRV,2007Q4,NA,11052,50849.1,87.7,NA,NA,102.877856
India,IND,2007Q4,NA,12021230.9,30609954.4,51.25916,NA,-20.010357,NA
Indonesia,IDN,2007Q4,NA,1156215814.3,791555294.6,64.53874,7.41,9.926195,NA
Romania,ROU,2007Q4,NA,134380.5,598053.9,NA,NA,NA,126.893102
Russia,RUS,2007Q4,NA,10522930.7,36781783.6,51.05355,7.919999999999999,39.18669,191.266898
Saudi Arabia,SAU,2007Q4,NA,443595.8,377567.8,73.2974,NA,NA,NA
South Africa,ZAF,2007Q4,NA,617939,2000220,64.81229,10.153814154200001,-2.48464882,NA
Argentina,ARG,2008Q1,NA,270032.5,810665.6,NA,NA,3.9835526999999997,NA
Brazil,BRA,2008Q1,NA,740432.4,2288445.9,64.33882,NA,4.2458900999999996,149.091926
Bulgaria,BGR,2008Q1,NA,8936.6,40824.7,87.42448,NA,NA,97.75771999999999
China,CHN,2008Q1,NA,7060960,NA,85.48478,4.3066666667,65.0985,67.99977
Croatia,HRV,2008Q1,NA,11480.2,50181.1,88.7,NA,NA,103.715988
India,IND,2008Q1,NA,12481721.5,32030069.1,52.40676,NA,-23.068911999999997,NA
Indonesia,IDN,2008Q1,NA,1264994950.9,3954071482,66.74439,7.34,2.9384094,NA
Romania,ROU,2008Q1,NA,101048.8,542227.4,NA,NA,NA,118.961604
Russia,RUS,2008Q1,NA,9535424.5,37214482.5,53.494,7.0200000000000005,49.323049999999995,188.466644
Saudi Arabia,SAU,2008Q1,NA,492351.1,412934.2,75.95793,NA,NA,NA
South Africa,ZAF,2008Q1,NA,620116,1973070.6,66.81515,10.3251820513,-2.8112923,NA
Argentina,ARG,2008Q2,NA,288945.8,913276.3,NA,NA,0.7665716,NA
Brazil,BRA,2008Q2,NA,774542.2,2402094.5,65.68635,NA,5.366968,151.27137
Bulgaria,BGR,2008Q2,NA,9204.5,42164.6,88.43479,NA,NA,98.197954
China,CHN,2008Q2,NA,7996500,NA,85.05753,4.3633333333,63.4113,67.872772
Croatia,HRV,2008Q2,NA,11663.1,52519.799999999996,91,NA,NA,104.332304
India,IND,2008Q2,NA,13058373.1,31541151.7,53.55435,NA,-31.571337,NA
Indonesia,IDN,2008Q2,NA,1329717446.8,4295720027.7,68.78134,7.3533333333,1.1442305,NA
Romania,ROU,2008Q2,NA,125088.9,581366.2,NA,NA,NA,120.489238
Russia,RUS,2008Q2,NA,10996863.9,40092274.5,55.5194,8.003333333333332,51.448040000000006,186.042258
Saudi Arabia,SAU,2008Q2,NA,557569.8,443621,76.8226,NA,NA,NA
South Africa,ZAF,2008Q2,NA,645386,2039439.9,68.70169,10.7627944444,-2.1762034999999997,NA
Argentina,ARG,2008Q3,NA,296329.2,894396,NA,NA,4.695547,NA
Brazil,BRA,2008Q3,NA,805396.1,2505785,66.39143,NA,5.392584,155.408228
Bulgaria,BGR,2008Q3,NA,9502.1,42979.7,90.87209,NA,NA,97.550828
China,CHN,2008Q3,NA,8366830,NA,85.05744,4.23,75.58326,71.177216
Croatia,HRV,2008Q3,NA,11772.6,50559.1,91,NA,NA,104.96100200000001
India,IND,2008Q3,NA,13595279.1,32162113.9,55.84954,NA,-42.2858,NA
Indonesia,IDN,2008Q3,NA,1393565001.6,4491221534.3,70.76205,8.5566666667,2.0283744,NA
Romania,ROU,2008Q3,NA,149414.5,630611.5,NA,NA,NA,122.384846
