Pays,iso3,date,indicator,value
Denmark,DNK,1978-Q4,exchange_rate_lcu_per_usd,5.514624999
Finland,FIN,1978-Q4,exchange_rate_lcu_per_usd,0.692485755755662
France,FRA,1978-Q4,exchange_rate_lcu_per_usd,0.688017659592524
Germany,DEU,1978-Q4,exchange_rate_lcu_per_usd,1.02699365444168
Greece,GRC,1978-Q4,exchange_rate_lcu_per_usd,0.10783687942969
Hungary,HUN,1978-Q4,exchange_rate_lcu_per_usd,37.911349999
Iceland,ISL,1978-Q4,exchange_rate_lcu_per_usd,2.71110833289748
Ireland,IRL,1978-Q4,exchange_rate_lcu_per_usd,0.662174226263939
Israel,ISR,1978-Q4,exchange_rate_lcu_per_usd,0.001743537173635
Italy,ITA,1978-Q4,exchange_rate_lcu_per_usd,0.438298033503033
Japan,JPN,1978-Q4,exchange_rate_lcu_per_usd,210.441666666
Luxembourg,LUX,1978-Q4,exchange_rate_lcu_per_usd,0.780668353970469
Mexico,MEX,1978-Q4,exchange_rate_lcu_per_usd,0.022767283332333
Netherlands,NLD,1978-Q4,exchange_rate_lcu_per_usd,0.981791312188686
New Zealand,NZL,1978-Q4,exchange_rate_lcu_per_usd,0.964424999
Norway,NOR,1978-Q4,exchange_rate_lcu_per_usd,5.242249999
Poland,POL,1978-Q4,exchange_rate_lcu_per_usd,5.81e-4
Portugal,PRT,1978-Q4,exchange_rate_lcu_per_usd,0.219158494690712
South Korea,KOR,1978-Q4,exchange_rate_lcu_per_usd,484
Spain,ESP,1978-Q4,exchange_rate_lcu_per_usd,0.460782958499112
Sweden,SWE,1978-Q4,exchange_rate_lcu_per_usd,4.518474999
Switzerland,CHE,1978-Q4,exchange_rate_lcu_per_usd,1.78802499925
Turkey,TUR,1978-Q4,exchange_rate_lcu_per_usd,2.4282166666e-5
United Kingdom,GBR,1978-Q4,exchange_rate_lcu_per_usd,0.521504582333333
United States,USA,1978-Q4,exchange_rate_lcu_per_usd,1
Australia,AUS,1979-Q4,exchange_rate_lcu_per_usd,0.894640915666666
Austria,AUT,1979-Q4,exchange_rate_lcu_per_usd,0.971454110696474
Belgium,BEL,1979-Q4,exchange_rate_lcu_per_usd,0.72679076214038
Canada,CAN,1979-Q4,exchange_rate_lcu_per_usd,1.17142449583333
Chile,CHL,1979-Q4,exchange_rate_lcu_per_usd,37.2458333333333
Colombia,COL,1979-Q4,exchange_rate_lcu_per_usd,42.5483333333333
Costa Rica,CRI,1979-Q4,exchange_rate_lcu_per_usd,8.569999999
Denmark,DNK,1979-Q4,exchange_rate_lcu_per_usd,5.26095833233333
Finland,FIN,1979-Q4,exchange_rate_lcu_per_usd,0.655148036079068
France,FRA,1979-Q4,exchange_rate_lcu_per_usd,0.648581639662864
Germany,DEU,1979-Q4,exchange_rate_lcu_per_usd,0.937138367087119
Greece,GRC,1979-Q4,exchange_rate_lcu_per_usd,0.108696747368061
Hungary,HUN,1979-Q4,exchange_rate_lcu_per_usd,35.577999999
Iceland,ISL,1979-Q4,exchange_rate_lcu_per_usd,3.52599999943281
Ireland,IRL,1979-Q4,exchange_rate_lcu_per_usd,0.620387516550313
Israel,ISR,1979-Q4,exchange_rate_lcu_per_usd,0.002540636908276
Italy,ITA,1979-Q4,exchange_rate_lcu_per_usd,0.429104239938602
Japan,JPN,1979-Q4,exchange_rate_lcu_per_usd,219.139999999333
Luxembourg,LUX,1979-Q4,exchange_rate_lcu_per_usd,0.72679076214038
Mexico,MEX,1979-Q4,exchange_rate_lcu_per_usd,0.022805383332333
Netherlands,NLD,1979-Q4,exchange_rate_lcu_per_usd,0.910279331559053
New Zealand,NZL,1979-Q4,exchange_rate_lcu_per_usd,0.978502499
Norway,NOR,1979-Q4,exchange_rate_lcu_per_usd,5.06406666566666
Poland,POL,1979-Q4,exchange_rate_lcu_per_usd,0.00332
Portugal,PRT,1979-Q4,exchange_rate_lcu_per_usd,0.244029222901142
South Korea,KOR,1979-Q4,exchange_rate_lcu_per_usd,484
Spain,ESP,1979-Q4,exchange_rate_lcu_per_usd,0.403429375065109
Sweden,SWE,1979-Q4,exchange_rate_lcu_per_usd,4.28708333233333
Switzerland,CHE,1979-Q4,exchange_rate_lcu_per_usd,1.66272499908333
Turkey,TUR,1979-Q4,exchange_rate_lcu_per_usd,3.1077499999e-5
United Kingdom,GBR,1979-Q4,exchange_rate_lcu_per_usd,0.472181165666666
United States,USA,1979-Q4,exchange_rate_lcu_per_usd,1
Australia,AUS,1980-Q4,exchange_rate_lcu_per_usd,0.878244332333333
Austria,AUT,1980-Q4,exchange_rate_lcu_per_usd,0.94024112839715
Belgium,BEL,1980-Q4,exchange_rate_lcu_per_usd,0.724881982001691
Canada,CAN,1980-Q4,exchange_rate_lcu_per_usd,1.16922686666666
Chile,CHL,1980-Q4,exchange_rate_lcu_per_usd,39
Colombia,COL,1980-Q4,exchange_rate_lcu_per_usd,47.2783333333333
Costa Rica,CRI,1980-Q4,exchange_rate_lcu_per_usd,8.56999999908333
Denmark,DNK,1980-Q4,exchange_rate_lcu_per_usd,5.63594166566666
Finland,FIN,1980-Q4,exchange_rate_lcu_per_usd,0.627354981229711
France,FRA,1980-Q4,exchange_rate_lcu_per_usd,0.644184755873225
Germany,DEU,1980-Q4,exchange_rate_lcu_per_usd,0.929358208961582
Greece,GRC,1980-Q4,exchange_rate_lcu_per_usd,0.125067009045732
Hungary,HUN,1980-Q4,exchange_rate_lcu_per_usd,32.5322833323333
Iceland,ISL,1980-Q4,exchange_rate_lcu_per_usd,4.7976416658989
Ireland,IRL,1980-Q4,exchange_rate_lcu_per_usd,0.617912038678237
Israel,ISR,1980-Q4,exchange_rate_lcu_per_usd,0.005124291665684
Italy,ITA,1980-Q4,exchange_rate_lcu_per_usd,0.442318220081609
Japan,JPN,1980-Q4,exchange_rate_lcu_per_usd,226.740833332833
Luxembourg,LUX,1980-Q4,exchange_rate_lcu_per_usd,0.724881982001691
Mexico,MEX,1980-Q4,exchange_rate_lcu_per_usd,0.022951008332333
Netherlands,NLD,1980-Q4,exchange_rate_lcu_per_usd,0.902168010272073
New Zealand,NZL,1980-Q4,exchange_rate_lcu_per_usd,1.02667999916666
Norway,NOR,1980-Q4,exchange_rate_lcu_per_usd,4.939224999
Poland,POL,1980-Q4,exchange_rate_lcu_per_usd,0.004421666666667
Portugal,PRT,1980-Q4,exchange_rate_lcu_per_usd,0.24970886828909
South Korea,KOR,1980-Q4,exchange_rate_lcu_per_usd,607.716666666666
Spain,ESP,1980-Q4,exchange_rate_lcu_per_usd,0.430937198237332
Sweden,SWE,1980-Q4,exchange_rate_lcu_per_usd,4.229574999
Switzerland,CHE,1980-Q4,exchange_rate_lcu_per_usd,1.67570833258333
Turkey,TUR,1980-Q4,exchange_rate_lcu_per_usd,7.6038083333e-5
United Kingdom,GBR,1980-Q4,exchange_rate_lcu_per_usd,0.430294999
United States,USA,1980-Q4,exchange_rate_lcu_per_usd,1
Australia,AUS,1981-Q4,exchange_rate_lcu_per_usd,0.870214582333333
Austria,AUT,1981-Q4,exchange_rate_lcu_per_usd,1.1574481175798
Belgium,BEL,1981-Q4,exchange_rate_lcu_per_usd,0.920410065448023
